2013,9 points (D*D*D),All,BTEC only,England,Men,All,All,760
2013,9 points (D*D*D),All,BTEC only,England,Women,All,All,1190
2013,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,40
2013,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,25
2013,9 points (D*D*D),All,BTEC only,Wales,Men,All,All,30
2013,9 points (D*D*D),All,BTEC only,Wales,Women,All,All,45
2014,1 point (PPP),All,BTEC combined with other qualification,England,Men,All,All,5
2014,1 point (PPP),All,BTEC combined with other qualification,England,Women,All,All,5
2014,1 point (PPP),All,BTEC only,England,Men,All,All,560
2014,1 point (PPP),All,BTEC only,England,Women,All,All,330
2014,1 point (PPP),All,BTEC only,Northern Ireland,Men,All,All,10
2014,1 point (PPP),All,BTEC only,Northern Ireland,Women,All,All,10
2014,1 point (PPP),All,BTEC only,Wales,Men,All,All,45
2014,1 point (PPP),All,BTEC only,Wales,Women,All,All,30
2014,10 points (D*D*D*),All,BTEC combined with other qualification,England,Men,All,All,210
2014,10 points (D*D*D*),All,BTEC combined with other qualification,England,Women,All,All,340
2014,10 points (D*D*D*),All,BTEC combined with other qualification,Wales,Men,All,All,5
2014,10 points (D*D*D*),All,BTEC combined with other qualification,Wales,Women,All,All,5
2014,10 points (D*D*D*),All,BTEC only,England,Men,All,All,2395
2014,10 points (D*D*D*),All,BTEC only,England,Women,All,All,3735
2014,10 points (D*D*D*),All,BTEC only,Northern Ireland,Men,All,All,40
2014,10 points (D*D*D*),All,BTEC only,Northern Ireland,Women,All,All,55
2014,10 points (D*D*D*),All,BTEC only,Wales,Men,All,All,70
2014,10 points (D*D*D*),All,BTEC only,Wales,Women,All,All,90
2014,2 points (MPP),All,BTEC combined with other qualification,England,Men,All,All,5
2014,2 points (MPP),All,BTEC combined with other qualification,England,Women,All,All,5
2014,2 points (MPP),All,BTEC only,England,Men,All,All,670
2014,2 points (MPP),All,BTEC only,England,Women,All,All,370
2014,2 points (MPP),All,BTEC only,Northern Ireland,Men,All,All,15
2014,2 points (MPP),All,BTEC only,Northern Ireland,Women,All,All,10
2014,2 points (MPP),All,BTEC only,Wales,Men,All,All,40
2014,2 points (MPP),All,BTEC only,Wales,Women,All,All,25
2014,3 points (MMP),All,BTEC combined with other qualification,England,Men,All,All,15
2014,3 points (MMP),All,BTEC combined with other qualification,England,Women,All,All,10
2014,3 points (MMP),All,BTEC only,England,Men,All,All,760
2014,3 points (MMP),All,BTEC only,England,Women,All,All,500
2014,3 points (MMP),All,BTEC only,Northern Ireland,Men,All,All,25
2014,3 points (MMP),All,BTEC only,Northern Ireland,Women,All,All,15
2014,3 points (MMP),All,BTEC only,Wales,Men,All,All,50
2014,3 points (MMP),All,BTEC only,Wales,Women,All,All,35
2014,4 points (MMM),All,BTEC combined with other qualification,England,Men,All,All,25
2014,4 points (MMM),All,BTEC combined with other qualification,England,Women,All,All,20
2014,4 points (MMM),All,BTEC only,England,Men,All,All,1185
2014,4 points (MMM),All,BTEC only,England,Women,All,All,835
2014,4 points (MMM),All,BTEC only,Northern Ireland,Men,All,All,40
2014,4 points (MMM),All,BTEC only,Northern Ireland,Women,All,All,15
2014,4 points (MMM),All,BTEC only,Wales,Men,All,All,55
2014,4 points (MMM),All,BTEC only,Wales,Women,All,All,60
2014,5 points (DMM),All,BTEC combined with other qualification,England,Men,All,All,25
2014,5 points (DMM),All,BTEC combined with other qualification,England,Women,All,All,25
2014,5 points (DMM),All,BTEC only,England,Men,All,All,1555
2014,5 points (DMM),All,BTEC only,England,Women,All,All,1375
2014,5 points (DMM),All,BTEC only,Northern Ireland,Men,All,All,30
2014,5 points (DMM),All,BTEC only,Northern Ireland,Women,All,All,20
2014,5 points (DMM),All,BTEC only,Wales,Men,All,All,65
2014,5 points (DMM),All,BTEC only,Wales,Women,All,All,75
2014,6 points (DDM),All,BTEC combined with other qualification,England,Men,All,All,40
2014,6 points (DDM),All,BTEC combined with other qualification,England,Women,All,All,45
2014,6 points (DDM),All,BTEC combined with other qualification,Wales,Women,All,All,5
2014,6 points (DDM),All,BTEC only,England,Men,All,All,1605
2014,6 points (DDM),All,BTEC only,England,Women,All,All,1605
2014,6 points (DDM),All,BTEC only,Northern Ireland,Men,All,All,40
2014,6 points (DDM),All,BTEC only,Northern Ireland,Women,All,All,30
2014,6 points (DDM),All,BTEC only,Wales,Men,All,All,60
2014,6 points (DDM),All,BTEC only,Wales,Women,All,All,80
2014,7 points (DDD),All,BTEC combined with other qualification,England,Men,All,All,40
2014,7 points (DDD),All,BTEC combined with other qualification,England,Women,All,All,60
2014,7 points (DDD),All,BTEC only,England,Men,All,All,1345
2014,7 points (DDD),All,BTEC only,England,Women,All,All,1870
2014,7 points (DDD),All,BTEC only,Northern Ireland,Men,All,All,20
2014,7 points (DDD),All,BTEC only,Northern Ireland,Women,All,All,20
2014,7 points (DDD),All,BTEC only,Wales,Men,All,All,45
2014,7 points (DDD),All,BTEC only,Wales,Women,All,All,90
2014,8 points (D*DD),All,BTEC combined with other qualification,England,Men,All,All,55
2014,8 points (D*DD),All,BTEC combined with other qualification,England,Women,All,All,65
2014,8 points (D*DD),All,BTEC only,England,Men,All,All,1005
2014,8 points (D*DD),All,BTEC only,England,Women,All,All,1230
2014,8 points (D*DD),All,BTEC only,Northern Ireland,Men,All,All,25
2014,8 points (D*DD),All,BTEC only,Northern Ireland,Women,All,All,25
2014,8 points (D*DD),All,BTEC only,Wales,Men,All,All,35
2014,8 points (D*DD),All,BTEC only,Wales,Women,All,All,65
2014,9 points (D*D*D),All,BTEC combined with other qualification,England,Men,All,All,45
2014,9 points (D*D*D),All,BTEC combined with other qualification,England,Women,All,All,75
2014,9 points (D*D*D),All,BTEC only,England,Men,All,All,970
2014,9 points (D*D*D),All,BTEC only,England,Women,All,All,1395
2014,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,20
2014,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,25
2014,9 points (D*D*D),All,BTEC only,Wales,Men,All,All,35
2014,9 points (D*D*D),All,BTEC only,Wales,Women,All,All,65
2015,1 point (PPP),All,BTEC combined with other qualification,England,Men,All,All,10
2015,1 point (PPP),All,BTEC combined with other qualification,England,Women,All,All,15
2015,1 point (PPP),All,BTEC only,England,Men,All,All,490
2015,1 point (PPP),All,BTEC only,England,Women,All,All,280
2015,1 point (PPP),All,BTEC only,Northern Ireland,Men,All,All,5
2015,1 point (PPP),All,BTEC only,Northern Ireland,Women,All,All,5
2015,1 point (PPP),All,BTEC only,Wales,Men,All,All,50
2015,1 point (PPP),All,BTEC only,Wales,Women,All,All,20
2015,10 points (D*D*D*),All,BTEC combined with other qualification,England,Men,All,All,200
2015,10 points (D*D*D*),All,BTEC combined with other qualification,England,Women,All,All,290
2015,10 points (D*D*D*),All,BTEC combined with other qualification,Wales,Women,All,All,5
2015,10 points (D*D*D*),All,BTEC only,England,Men,All,All,2810
2015,10 points (D*D*D*),All,BTEC only,England,Women,All,All,4165
2015,10 points (D*D*D*),All,BTEC only,Northern Ireland,Men,All,All,55
2015,10 points (D*D*D*),All,BTEC only,Northern Ireland,Women,All,All,60
2015,10 points (D*D*D*),All,BTEC only,Wales,Men,All,All,75
2015,10 points (D*D*D*),All,BTEC only,Wales,Women,All,All,140
2015,2 points (MPP),All,BTEC combined with other qualification,England,Men,All,All,5
2015,2 points (MPP),All,BTEC combined with other qualification,England,Women,All,All,10
2015,2 points (MPP),All,BTEC only,England,Men,All,All,600
2015,2 points (MPP),All,BTEC only,England,Women,All,All,370
2015,2 points (MPP),All,BTEC only,Northern Ireland,Men,All,All,25
2015,2 points (MPP),All,BTEC only,Northern Ireland,Women,All,All,5
2015,2 points (MPP),All,BTEC only,Wales,Men,All,All,45
2015,2 points (MPP),All,BTEC only,Wales,Women,All,All,25
2015,3 points (MMP),All,BTEC combined with other qualification,England,Men,All,All,5
2015,3 points (MMP),All,BTEC combined with other qualification,England,Women,All,All,10
2015,3 points (MMP),All,BTEC only,England,Men,All,All,735
2015,3 points (MMP),All,BTEC only,England,Women,All,All,510
2015,3 points (MMP),All,BTEC only,Northern Ireland,Men,All,All,30
2015,3 points (MMP),All,BTEC only,Northern Ireland,Women,All,All,15
2015,3 points (MMP),All,BTEC only,Wales,Men,All,All,55
2015,3 points (MMP),All,BTEC only,Wales,Women,All,All,25
2015,4 points (MMM),All,BTEC combined with other qualification,England,Men,All,All,20
2015,4 points (MMM),All,BTEC combined with other qualification,England,Women,All,All,10
2015,4 points (MMM),All,BTEC only,England,Men,All,All,1040
2015,4 points (MMM),All,BTEC only,England,Women,All,All,820
2015,4 points (MMM),All,BTEC only,Northern Ireland,Men,All,All,30
2015,4 points (MMM),All,BTEC only,Northern Ireland,Women,All,All,15
2015,4 points (MMM),All,BTEC only,Wales,Men,All,All,65
2015,4 points (MMM),All,BTEC only,Wales,Women,All,All,40
2015,5 points (DMM),All,BTEC combined with other qualification,England,Men,All,All,15
2015,5 points (DMM),All,BTEC combined with other qualification,England,Women,All,All,25
2015,5 points (DMM),All,BTEC only,England,Men,All,All,1520
2015,5 points (DMM),All,BTEC only,England,Women,All,All,1265
2015,5 points (DMM),All,BTEC only,Northern Ireland,Men,All,All,50
2015,5 points (DMM),All,BTEC only,Northern Ireland,Women,All,All,25
2015,5 points (DMM),All,BTEC only,Wales,Men,All,All,65
2015,5 points (DMM),All,BTEC only,Wales,Women,All,All,60
2015,6 points (DDM),All,BTEC combined with other qualification,England,Men,All,All,40
2015,6 points (DDM),All,BTEC combined with other qualification,England,Women,All,All,45
2015,6 points (DDM),All,BTEC only,England,Men,All,All,1605
2015,6 points (DDM),All,BTEC only,England,Women,All,All,1580
2015,6 points (DDM),All,BTEC only,Northern Ireland,Men,All,All,55
2015,6 points (DDM),All,BTEC only,Northern Ireland,Women,All,All,25
2015,6 points (DDM),All,BTEC only,Wales,Men,All,All,55
2015,6 points (DDM),All,BTEC only,Wales,Women,All,All,90
2015,7 points (DDD),All,BTEC combined with other qualification,England,Men,All,All,45
2015,7 points (DDD),All,BTEC combined with other qualification,England,Women,All,All,45
2015,7 points (DDD),All,BTEC combined with other qualification,Wales,Women,All,All,5
2015,7 points (DDD),All,BTEC only,England,Men,All,All,1370
2015,7 points (DDD),All,BTEC only,England,Women,All,All,1875
2015,7 points (DDD),All,BTEC only,Northern Ireland,Men,All,All,50
2015,7 points (DDD),All,BTEC only,Northern Ireland,Women,All,All,30
2015,7 points (DDD),All,BTEC only,Wales,Men,All,All,60
2015,7 points (DDD),All,BTEC only,Wales,Women,All,All,75
2015,8 points (D*DD),All,BTEC combined with other qualification,England,Men,All,All,40
2015,8 points (D*DD),All,BTEC combined with other qualification,England,Women,All,All,45
2015,8 points (D*DD),All,BTEC only,England,Men,All,All,1095
2015,8 points (D*DD),All,BTEC only,England,Women,All,All,1405
2015,8 points (D*DD),All,BTEC only,Northern Ireland,Men,All,All,35
2015,8 points (D*DD),All,BTEC only,Northern Ireland,Women,All,All,25
2015,8 points (D*DD),All,BTEC only,Wales,Men,All,All,50
2015,8 points (D*DD),All,BTEC only,Wales,Women,All,All,75
2015,9 points (D*D*D),All,BTEC combined with other qualification,England,Men,All,All,45
2015,9 points (D*D*D),All,BTEC combined with other qualification,England,Women,All,All,80
2015,9 points (D*D*D),All,BTEC only,England,Men,All,All,1060
2015,9 points (D*D*D),All,BTEC only,England,Women,All,All,1530
2015,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,35
2015,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,35
2015,9 points (D*D*D),All,BTEC only,Wales,Men,All,All,40
2015,9 points (D*D*D),All,BTEC only,Wales,Women,All,All,55
2016,1 point (PPP),All,BTEC combined with other qualification,England,Men,All,All,5
2016,1 point (PPP),All,BTEC only,England,Men,All,All,400
2016,1 point (PPP),All,BTEC only,England,Women,All,All,215
2016,1 point (PPP),All,BTEC only,Northern Ireland,Men,All,All,15
2016,1 point (PPP),All,BTEC only,Northern Ireland,Women,All,All,5
2016,1 point (PPP),All,BTEC only,Wales,Men,All,All,40
2016,1 point (PPP),All,BTEC only,Wales,Women,All,All,20
2016,10 points (D*D*D*),All,BTEC combined with other qualification,England,Men,All,All,210
2016,10 points (D*D*D*),All,BTEC combined with other qualification,England,Women,All,All,365
2016,10 points (D*D*D*),All,BTEC only,England,Men,All,All,2780
2016,10 points (D*D*D*),All,BTEC only,England,Women,All,All,3990
2016,10 points (D*D*D*),All,BTEC only,Northern Ireland,Men,All,All,55
2016,10 points (D*D*D*),All,BTEC only,Northern Ireland,Women,All,All,35
2016,10 points (D*D*D*),All,BTEC only,Wales,Men,All,All,75
2016,10 points (D*D*D*),All,BTEC only,Wales,Women,All,All,110
2016,2 points (MPP),All,BTEC combined with other qualification,England,Men,All,All,5
2016,2 points (MPP),All,BTEC combined with other qualification,England,Women,All,All,5
2016,2 points (MPP),All,BTEC only,England,Men,All,All,580
2016,2 points (MPP),All,BTEC only,England,Women,All,All,345
2016,2 points (MPP),All,BTEC only,Northern Ireland,Men,All,All,15
2016,2 points (MPP),All,BTEC only,Northern Ireland,Women,All,All,10
2016,2 points (MPP),All,BTEC only,Wales,Men,All,All,30
2016,2 points (MPP),All,BTEC only,Wales,Women,All,All,35
2016,3 points (MMP),All,BTEC combined with other qualification,England,Men,All,All,10
2016,3 points (MMP),All,BTEC combined with other qualification,England,Women,All,All,15
2016,3 points (MMP),All,BTEC only,England,Men,All,All,720
2016,3 points (MMP),All,BTEC only,England,Women,All,All,470
2016,3 points (MMP),All,BTEC only,Northern Ireland,Men,All,All,25
2016,3 points (MMP),All,BTEC only,Northern Ireland,Women,All,All,10
2016,3 points (MMP),All,BTEC only,Wales,Men,All,All,45
2016,3 points (MMP),All,BTEC only,Wales,Women,All,All,35
2016,4 points (MMM),All,BTEC combined with other qualification,England,Men,All,All,15
2016,4 points (MMM),All,BTEC combined with other qualification,England,Women,All,All,10
2016,4 points (MMM),All,BTEC only,England,Men,All,All,1015
2016,4 points (MMM),All,BTEC only,England,Women,All,All,740
2016,4 points (MMM),All,BTEC only,Northern Ireland,Men,All,All,35
2016,4 points (MMM),All,BTEC only,Northern Ireland,Women,All,All,20
2016,4 points (MMM),All,BTEC only,Wales,Men,All,All,65
2016,4 points (MMM),All,BTEC only,Wales,Women,All,All,60
2016,5 points (DMM),All,BTEC combined with other qualification,England,Men,All,All,20
2016,5 points (DMM),All,BTEC combined with other qualification,England,Women,All,All,25
2016,5 points (DMM),All,BTEC only,England,Men,All,All,1380
2016,5 points (DMM),All,BTEC only,England,Women,All,All,1120
2016,5 points (DMM),All,BTEC only,Northern Ireland,Men,All,All,45
2016,5 points (DMM),All,BTEC only,Northern Ireland,Women,All,All,25
2016,5 points (DMM),All,BTEC only,Wales,Men,All,All,75
2016,5 points (DMM),All,BTEC only,Wales,Women,All,All,65
2016,6 points (DDM),All,BTEC combined with other qualification,England,Men,All,All,25
2016,6 points (DDM),All,BTEC combined with other qualification,England,Women,All,All,30
2016,6 points (DDM),All,BTEC only,England,Men,All,All,1610
2016,6 points (DDM),All,BTEC only,England,Women,All,All,1440
2016,6 points (DDM),All,BTEC only,Northern Ireland,Men,All,All,50
2016,6 points (DDM),All,BTEC only,Northern Ireland,Women,All,All,40
2016,6 points (DDM),All,BTEC only,Wales,Men,All,All,80
2016,6 points (DDM),All,BTEC only,Wales,Women,All,All,65
2016,7 points (DDD),All,BTEC combined with other qualification,England,Men,All,All,40
2016,7 points (DDD),All,BTEC combined with other qualification,England,Women,All,All,40
2016,7 points (DDD),All,BTEC only,England,Men,All,All,1210
2016,7 points (DDD),All,BTEC only,England,Women,All,All,1345
2016,7 points (DDD),All,BTEC only,Northern Ireland,Men,All,All,40
2016,7 points (DDD),All,BTEC only,Northern Ireland,Women,All,All,40
2016,7 points (DDD),All,BTEC only,Wales,Men,All,All,50
2016,7 points (DDD),All,BTEC only,Wales,Women,All,All,65
2016,8 points (D*DD),All,BTEC combined with other qualification,England,Men,All,All,55
2016,8 points (D*DD),All,BTEC combined with other qualification,England,Women,All,All,55
2016,8 points (D*DD),All,BTEC only,England,Men,All,All,1200
2016,8 points (D*DD),All,BTEC only,England,Women,All,All,1380
2016,8 points (D*DD),All,BTEC only,Northern Ireland,Men,All,All,35
2016,8 points (D*DD),All,BTEC only,Northern Ireland,Women,All,All,35
2016,8 points (D*DD),All,BTEC only,Wales,Men,All,All,40
2016,8 points (D*DD),All,BTEC only,Wales,Women,All,All,50
2016,9 points (D*D*D),All,BTEC combined with other qualification,England,Men,All,All,55
2016,9 points (D*D*D),All,BTEC combined with other qualification,England,Women,All,All,75
2016,9 points (D*D*D),All,BTEC only,England,Men,All,All,1230
2016,9 points (D*D*D),All,BTEC only,England,Women,All,All,1615
2016,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,25
2016,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,35
2016,9 points (D*D*D),All,BTEC only,Wales,Men,All,All,40
2016,9 points (D*D*D),All,BTEC only,Wales,Women,All,All,65
2017,1 point (PPP),All,BTEC combined with other qualification,England,Men,All,All,5
2017,1 point (PPP),All,BTEC combined with other qualification,England,Women,All,All,5
2017,1 point (PPP),All,BTEC only,England,Men,All,All,360
2017,1 point (PPP),All,BTEC only,England,Women,All,All,175
2017,1 point (PPP),All,BTEC only,Northern Ireland,Men,All,All,5
2017,1 point (PPP),All,BTEC only,Northern Ireland,Women,All,All,10
2017,1 point (PPP),All,BTEC only,Wales,Men,All,All,45
2017,1 point (PPP),All,BTEC only,Wales,Women,All,All,15
2017,10 points (D*D*D*),All,BTEC combined with other qualification,England,Men,All,All,225
2017,10 points (D*D*D*),All,BTEC combined with other qualification,England,Women,All,All,390
2017,10 points (D*D*D*),All,BTEC combined with other qualification,Wales,Women,All,All,5
2017,10 points (D*D*D*),All,BTEC only,England,Men,All,All,3110
2017,10 points (D*D*D*),All,BTEC only,England,Women,All,All,4290
2017,10 points (D*D*D*),All,BTEC only,Northern Ireland,Men,All,All,55
2017,10 points (D*D*D*),All,BTEC only,Northern Ireland,Women,All,All,55
2017,10 points (D*D*D*),All,BTEC only,Wales,Men,All,All,75
2017,10 points (D*D*D*),All,BTEC only,Wales,Women,All,All,135
2017,2 points (MPP),All,BTEC combined with other qualification,England,Men,All,All,5
2017,2 points (MPP),All,BTEC combined with other qualification,England,Women,All,All,5
2017,2 points (MPP),All,BTEC only,England,Men,All,All,465
2017,2 points (MPP),All,BTEC only,England,Women,All,All,265
2017,2 points (MPP),All,BTEC only,Northern Ireland,Men,All,All,10
2017,2 points (MPP),All,BTEC only,Northern Ireland,Women,All,All,10
2017,2 points (MPP),All,BTEC only,Wales,Men,All,All,30
2017,2 points (MPP),All,BTEC only,Wales,Women,All,All,30
2017,3 points (MMP),All,BTEC combined with other qualification,England,Women,All,All,5
2017,3 points (MMP),All,BTEC only,England,Men,All,All,580
2017,3 points (MMP),All,BTEC only,England,Women,All,All,380
2017,3 points (MMP),All,BTEC only,Northern Ireland,Men,All,All,30
2017,3 points (MMP),All,BTEC only,Northern Ireland,Women,All,All,15
2017,3 points (MMP),All,BTEC only,Wales,Men,All,All,40
2017,3 points (MMP),All,BTEC only,Wales,Women,All,All,35
2017,4 points (MMM),All,BTEC combined with other qualification,England,Men,All,All,15
2017,4 points (MMM),All,BTEC combined with other qualification,England,Women,All,All,10
2017,4 points (MMM),All,BTEC only,England,Men,All,All,835
2017,4 points (MMM),All,BTEC only,England,Women,All,All,560
2017,4 points (MMM),All,BTEC only,Northern Ireland,Men,All,All,25
2017,4 points (MMM),All,BTEC only,Northern Ireland,Women,All,All,5
2017,4 points (MMM),All,BTEC only,Wales,Men,All,All,45
2017,4 points (MMM),All,BTEC only,Wales,Women,All,All,50
2017,5 points (DMM),All,BTEC combined with other qualification,England,Men,All,All,15
2017,5 points (DMM),All,BTEC combined with other qualification,England,Women,All,All,15
2017,5 points (DMM),All,BTEC only,England,Men,All,All,1195
2017,5 points (DMM),All,BTEC only,England,Women,All,All,895
2017,5 points (DMM),All,BTEC only,Northern Ireland,Men,All,All,20
2017,5 points (DMM),All,BTEC only,Northern Ireland,Women,All,All,20
2017,5 points (DMM),All,BTEC only,Wales,Men,All,All,70
2017,5 points (DMM),All,BTEC only,Wales,Women,All,All,60
2017,6 points (DDM),All,BTEC combined with other qualification,England,Men,All,All,25
2017,6 points (DDM),All,BTEC combined with other qualification,England,Women,All,All,30
2017,6 points (DDM),All,BTEC only,England,Men,All,All,1400
2017,6 points (DDM),All,BTEC only,England,Women,All,All,1200
2017,6 points (DDM),All,BTEC only,Northern Ireland,Men,All,All,40
2017,6 points (DDM),All,BTEC only,Northern Ireland,Women,All,All,25
2017,6 points (DDM),All,BTEC only,Wales,Men,All,All,55
2017,6 points (DDM),All,BTEC only,Wales,Women,All,All,95
2017,7 points (DDD),All,BTEC combined with other qualification,England,Men,All,All,30
2017,7 points (DDD),All,BTEC combined with other qualification,England,Women,All,All,35
2017,7 points (DDD),All,BTEC only,England,Men,All,All,1195
2017,7 points (DDD),All,BTEC only,England,Women,All,All,1155
2017,7 points (DDD),All,BTEC only,Northern Ireland,Men,All,All,25
2017,7 points (DDD),All,BTEC only,Northern Ireland,Women,All,All,25
2017,7 points (DDD),All,BTEC only,Wales,Men,All,All,50
2017,7 points (DDD),All,BTEC only,Wales,Women,All,All,55
2017,8 points (D*DD),All,BTEC combined with other qualification,England,Men,All,All,50
2017,8 points (D*DD),All,BTEC combined with other qualification,England,Women,All,All,35
2017,8 points (D*DD),All,BTEC only,England,Men,All,All,1155
2017,8 points (D*DD),All,BTEC only,England,Women,All,All,1245
2017,8 points (D*DD),All,BTEC only,Northern Ireland,Men,All,All,40
2017,8 points (D*DD),All,BTEC only,Northern Ireland,Women,All,All,35
2017,8 points (D*DD),All,BTEC only,Wales,Men,All,All,40
2017,8 points (D*DD),All,BTEC only,Wales,Women,All,All,50
2017,9 points (D*D*D),All,BTEC combined with other qualification,England,Men,All,All,45
2017,9 points (D*D*D),All,BTEC combined with other qualification,England,Women,All,All,50
2017,9 points (D*D*D),All,BTEC only,England,Men,All,All,1220
2017,9 points (D*D*D),All,BTEC only,England,Women,All,All,1525
2017,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,25
2017,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,40
2017,9 points (D*D*D),All,BTEC only,Wales,Men,All,All,40
2017,9 points (D*D*D),All,BTEC only,Wales,Women,All,All,50
2018,1 point (PPP),All,BTEC combined with other qualification,England,Women,All,All,5
2018,1 point (PPP),All,BTEC only,England,Men,All,All,330
2018,1 point (PPP),All,BTEC only,England,Women,All,All,175
2018,1 point (PPP),All,BTEC only,Northern Ireland,Men,All,All,10
2018,1 point (PPP),All,BTEC only,Northern Ireland,Women,All,All,5
2018,1 point (PPP),All,BTEC only,Wales,Men,All,All,50
2018,1 point (PPP),All,BTEC only,Wales,Women,All,All,30
2018,10 points (D*D*D*),All,BTEC combined with other qualification,England,Men,All,All,140
2018,10 points (D*D*D*),All,BTEC combined with other qualification,England,Women,All,All,195
2018,10 points (D*D*D*),All,BTEC only,England,Men,All,All,2655
2018,10 points (D*D*D*),All,BTEC only,England,Women,All,All,3815
2018,10 points (D*D*D*),All,BTEC only,Northern Ireland,Men,All,All,75
2018,10 points (D*D*D*),All,BTEC only,Northern Ireland,Women,All,All,50
2018,10 points (D*D*D*),All,BTEC only,Wales,Men,All,All,105
2018,10 points (D*D*D*),All,BTEC only,Wales,Women,All,All,160
2018,2 points (MPP),All,BTEC combined with other qualification,England,Men,All,All,5
2018,2 points (MPP),All,BTEC only,England,Men,All,All,420
2018,2 points (MPP),All,BTEC only,England,Women,All,All,300
2018,2 points (MPP),All,BTEC only,Northern Ireland,Men,All,All,15
2018,2 points (MPP),All,BTEC only,Northern Ireland,Women,All,All,5
2018,2 points (MPP),All,BTEC only,Wales,Men,All,All,55
2018,2 points (MPP),All,BTEC only,Wales,Women,All,All,30
2018,3 points (MMP),All,BTEC combined with other qualification,England,Men,All,All,5
2018,3 points (MMP),All,BTEC combined with other qualification,England,Women,All,All,5
2018,3 points (MMP),All,BTEC only,England,Men,All,All,565
2018,3 points (MMP),All,BTEC only,England,Women,All,All,355
2018,3 points (MMP),All,BTEC only,Northern Ireland,Men,All,All,15
2018,3 points (MMP),All,BTEC only,Northern Ireland,Women,All,All,15
2018,3 points (MMP),All,BTEC only,Wales,Men,All,All,55
2018,3 points (MMP),All,BTEC only,Wales,Women,All,All,45
2018,4 points (MMM),All,BTEC combined with other qualification,England,Men,All,All,10
2018,4 points (MMM),All,BTEC combined with other qualification,England,Women,All,All,10
2018,4 points (MMM),All,BTEC only,England,Men,All,All,785
2018,4 points (MMM),All,BTEC only,England,Women,All,All,650
2018,4 points (MMM),All,BTEC only,Northern Ireland,Men,All,All,15
2018,4 points (MMM),All,BTEC only,Northern Ireland,Women,All,All,15
2018,4 points (MMM),All,BTEC only,Wales,Men,All,All,55
2018,4 points (MMM),All,BTEC only,Wales,Women,All,All,50
2018,5 points (DMM),All,BTEC combined with other qualification,England,Men,All,All,15
2018,5 points (DMM),All,BTEC combined with other qualification,England,Women,All,All,20
2018,5 points (DMM),All,BTEC only,England,Men,All,All,1125
2018,5 points (DMM),All,BTEC only,England,Women,All,All,915
2018,5 points (DMM),All,BTEC only,Northern Ireland,Men,All,All,35
2018,5 points (DMM),All,BTEC only,Northern Ireland,Women,All,All,20
2018,5 points (DMM),All,BTEC only,Wales,Men,All,All,70
2018,5 points (DMM),All,BTEC only,Wales,Women,All,All,60
2018,6 points (DDM),All,BTEC combined with other qualification,England,Men,All,All,20
2018,6 points (DDM),All,BTEC combined with other qualification,England,Women,All,All,20
2018,6 points (DDM),All,BTEC combined with other qualification,Wales,Women,All,All,5
2018,6 points (DDM),All,BTEC only,England,Men,All,All,1275
2018,6 points (DDM),All,BTEC only,England,Women,All,All,1210
2018,6 points (DDM),All,BTEC only,Northern Ireland,Men,All,All,40
2018,6 points (DDM),All,BTEC only,Northern Ireland,Women,All,All,25
2018,6 points (DDM),All,BTEC only,Wales,Men,All,All,75
2018,6 points (DDM),All,BTEC only,Wales,Women,All,All,75
2018,7 points (DDD),All,BTEC combined with other qualification,England,Men,All,All,25
2018,7 points (DDD),All,BTEC combined with other qualification,England,Women,All,All,30
2018,7 points (DDD),All,BTEC only,England,Men,All,All,1170
2018,7 points (DDD),All,BTEC only,England,Women,All,All,1265
2018,7 points (DDD),All,BTEC only,Northern Ireland,Men,All,All,30
2018,7 points (DDD),All,BTEC only,Northern Ireland,Women,All,All,35
2018,7 points (DDD),All,BTEC only,Wales,Men,All,All,50
2018,7 points (DDD),All,BTEC only,Wales,Women,All,All,55
2018,8 points (D*DD),All,BTEC combined with other qualification,England,Men,All,All,40
2018,8 points (D*DD),All,BTEC combined with other qualification,England,Women,All,All,70
2018,8 points (D*DD),All,BTEC only,England,Men,All,All,1130
2018,8 points (D*DD),All,BTEC only,England,Women,All,All,1275
2018,8 points (D*DD),All,BTEC only,Northern Ireland,Men,All,All,30
2018,8 points (D*DD),All,BTEC only,Northern Ireland,Women,All,All,25
2018,8 points (D*DD),All,BTEC only,Wales,Men,All,All,50
2018,8 points (D*DD),All,BTEC only,Wales,Women,All,All,65
2018,9 points (D*D*D),All,BTEC combined with other qualification,England,Men,All,All,45
2018,9 points (D*D*D),All,BTEC combined with other qualification,England,Women,All,All,100
2018,9 points (D*D*D),All,BTEC only,England,Men,All,All,1180
2018,9 points (D*D*D),All,BTEC only,England,Women,All,All,1405
2018,9 points (D*D*D),All,BTEC only,Northern Ireland,Men,All,All,35
2018,9 points (D*D*D),All,BTEC only,Northern Ireland,Women,All,All,30
